RealGM ID,Season,Name,Position 1,Position 2,School,Conference,Wins,Losses,SOS,Class,Birthday,Draft Day Age,Height,Weight,RSCI,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,AST/TOV,OFF RTG,DEF RTG,Hands-On Buckets,Pure Point Rating,FG/40,FGA/40,FG%,2FGM/40,2FGA/40,2FG%,3FGM/40,3FGA/40,3FG%,FT/40,FTA/40,FT%,TRB/40,AST/40,STL/40,BLK/40,TOV/40,PF/40,PTS/40,FGM/100Poss,FGA/100Poss,2FGM/100Poss,2FGA/100Poss,3FGM/100Poss,3FGA/100Poss,FT/100Poss,FTA/100Poss,TRB/100Poss,AST/100Poss,STL/100Poss,BLK/100Poss,TOV/100Poss,PF/100Poss,PTS/100Poss,# Dunks,% Shots @ Rim,FG% @ Rim,%Astd @ Rim,% Shots @ Mid,FG% @ Mid,%Astd @ Mid,% Shots @ 3,%Astd @ 3,AAU Season,AAU Team,AAU League,AAU GP,AAU GS,AAU MIN,AAU PTS,AAU FGM,AAU FGA,AAU FG%,AAU 3PM,AAU 3PA,AAU 3P%,AAU FTM,AAU FTA,AAU FT%,AAU ORB,AAU DRB,AAU TRB,AAU AST,AAU STL,AAU BLK,AAU TOV,AAU PF,Event Year,Event Name,Event GP,Event MIN,Event PTS,Event FGM,Event FGA,Event FG%,Event 3PM,Event 3PA,Event 3P%,Event FTM,Event FTA,Event FT%,Event TRB,Event AST,Event STL,Event BLK,Event TOV,Event PF,Event Placement
151351,2021-22,Jordan Hawkins,SG,SF,UConn,Big East,19,8,6.88,1,"Apr 29, 2002",20.17,77,170,51,27,4,398,12.5,.498,.450,.583,.281,141,3.4,11.4,7.4,6.6,1.4,2.4,14.2,23.0,0.5,0.6,1.1,.107,0.8,0.6,1.4,0.54,101.7,100.2,0.088,-4.27,4.9,14.0,.353,2.2,5.8,.379,2.7,8.1,.333,3.2,3.9,.821,5.3,1.4,0.9,0.9,2.6,2.8,15.8,7.4,20.9,3.3,8.7,4.1,12.2,4.8,5.9,8.0,2.1,1.4,1.4,3.9,4.2,23.6,3,24.5,44.1,20.0,17.3,29.2,14.3,58.3,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120129,2021-22,Jalen Gaffney,SG,PG,UConn,Big East,23,10,6.88,3,"Jul 30, 2000",21.92,75,185,105,33,0,421,13.9,.489,.407,.411,.533,150,1.9,10.8,6.3,27.3,2.6,0.8,18.8,19.5,0.7,0.7,1.4,.130,-0.6,2.3,1.7,2.1,106.3,98.5,0.116,2.99,3.5,10.2,.346,2.3,6.0,.381,1.2,4.2,.295,4.2,5.4,.772,4.6,6.2,1.7,0.3,2.9,4.3,12.4,5.3,15.2,3.4,9.0,1.8,6.3,6.3,8.1,6.8,9.2,2.6,0.4,4.4,6.4,18.6,2,39.3,42.9,22.2,19.6,28.6,0.0,41.1,69.2,2018-19,Team Rio,UAA 17U,8,7,25.6,13.88,5.12,9.75,.526,2.25,4.38,.514,1.38,1.75,.786,0.75,2.62,3.38,4.75,1.38,0.25,3.12,2.25,,,,,,,,,,,,,,,,,,,,,
121523,2021-22,Akok Akok,SF,,UConn,Big East,17,6,6.88,3,"Oct 23, 1999",22.69,82,205,92,23,7,319,17.9,.552,.579,.444,.286,77,8.7,16.7,12.7,4.5,0.9,8.3,4.0,11.6,0.7,0.6,1.3,.164,3.5,3.2,6.7,2.67,129.6,95.5,0.06,0.73,3.8,7.9,.476,2.1,4.4,.486,1.6,3.5,.464,0.8,2.3,.333,9.2,1.0,0.6,3.1,0.4,2.6,9.9,5.6,11.8,3.2,6.6,2.4,5.3,1.1,3.4,13.7,1.5,0.9,4.7,0.6,3.9,14.8,8,44.4,53.6,73.3,11.1,28.6,50.0,44.4,100.0,2018-19 *,PSA Cardinals,All Leagues,6,5,11.2,8.67,3.00,8.50,.353,1.00,4.67,.214,1.33,1.83,.727,0.33,2.67,3.00,1.00,0.00,3.00,0.50,0.33,,,,,,,,,,,,,,,,,,,,,
140102,2021-22,Samson Johnson,PF,C,UConn,Big East,10,2,6.88,1,"Jul 28, 2002",19.92,82,205,57,13,0,68,15.6,.580,.583,.278,.111,20,13.1,9.8,11.5,0.0,0.9,4.7,9.5,15.3,0.2,0.1,0.3,.152,-2.8,0.6,-2.2,0.0,121.8,99.8,0.028,-2.99,5.9,10.6,.556,5.3,7.6,.692,0.6,2.9,.200,0.6,1.2,.500,8.2,0.0,0.6,1.8,1.2,8.8,12.9,8.8,15.8,7.9,11.4,0.9,4.4,0.9,1.8,12.3,0.0,0.9,2.6,1.8,13.2,19.4,3,61.1,63.6,42.9,11.1,100.0,100.0,27.8,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131931,2021-22,Richie Springs,SF,,UConn,Big East,7,0,6.88,2,"Sep 28, 2001",20.75,81,225,,8,0,28,19.1,.508,.429,.000,.857,11,19.9,15.9,17.9,6.5,0.0,0.0,9.2,19.3,0.1,0.0,0.1,.178,0.7,-1.9,-1.2,1.0,122.6,102.4,0.018,-1.24,4.3,10.0,.429,4.3,10.0,.429,0.0,0.0,,5.7,8.6,.667,12.9,1.4,0.0,0.0,1.4,4.3,14.3,6.4,15.0,6.4,15.0,0.0,0.0,8.5,12.8,19.2,2.1,0.0,0.0,2.1,6.4,21.4,0,42.9,66.7,0.0,57.1,25.0,100.0,0.0,0,2018-19,PSA Cardinals,Nike 17U,8,3,6.5,2.50,0.88,1.75,.500,0.00,0.12,.000,0.75,1.00,.750,0.00,1.62,1.62,0.25,0.00,0.12,0.50,1.25,,,,,,,,,,,,,,,,,,,,,
128476,2021-22,Rahsool Diggins,SG,,UConn,Big East,8,0,6.88,1,"Mar 27, 2002",20.26,74,160,59,9,0,46,-4.4,.350,.350,.300,.000,7,0.0,0.0,0.0,11.1,1.3,2.3,37.5,17.3,-0.1,0.0,-0.1,-.077,-10.3,-1.6,-11.9,0.5,55.1,105.0,0.024,-8.84,2.6,8.7,.300,1.7,6.1,.286,0.9,2.6,.333,0.0,0.0,,0.0,2.6,0.9,0.9,5.2,5.2,6.1,3.9,13.0,2.6,9.1,1.3,3.9,0.0,0.0,0.0,3.9,1.3,1.3,7.8,7.8,9.1,0,70.0,28.6,0.0,0.0,0,0,30.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152673,2021-22,Matt Garry,SG,PG,UConn,Big East,5,0,6.88,4,"Mar 20, 2000",22.28,77,185,,5,0,9,-3.7,.256,.000,.000,2.000,2,0.0,24.7,12.4,17.0,6.6,0.0,33.9,32.6,-0.1,0.0,0.0,-.148,-15.7,2.2,-13.5,0.5,47.4,83.7,0.006,-13.99,0.0,8.9,.000,0.0,8.9,.000,0.0,0.0,,8.9,17.8,.500,8.9,4.4,4.4,0.0,8.9,4.4,8.9,0.0,13.3,0.0,13.3,0.0,0.0,13.3,26.6,13.3,6.6,6.6,0.0,13.3,6.6,13.3,0,50.0,0.0,0,50.0,0.0,0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169163,2021-22,Andrew Hurley,SG,PG,UConn,Big East,6,0,6.88,2,"Jan 30, 2002",20.41,73,175,,6,0,11,-7.1,.000,.000,1.000,.000,0,0.0,20.2,10.1,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0.0,-.056,-12.3,-0.7,-13.0,0,0.0,100.7,0.0,0.0,0.0,7.3,.000,0.0,0.0,,0.0,7.3,.000,0.0,0.0,,7.3,0.0,0.0,0.0,0.0,3.6,0.0,0.0,10.9,0.0,0.0,0.0,10.9,0.0,0.0,10.9,0.0,0.0,0.0,0.0,5.4,0.0,0,0.0,0,0,0.0,0,0,100.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110322,2021-22,Ryan Hawkins,PF,SF,Creighton,Big East,23,12,8.54,4,"May 12, 1997",25.14,79,222,400,35,35,1222,17.2,.559,.535,.548,.176,447,5.6,17.8,12.2,8.8,1.5,0.9,13.1,20.9,2.2,2.2,4.4,.145,3.6,2.2,5.8,0.82,108.8,96.8,0.253,-2.44,5.7,13.0,.437,3.1,5.9,.533,2.6,7.1,.358,1.8,2.3,.800,8.9,1.7,1.0,0.4,2.1,2.0,15.8,8.4,19.1,4.6,8.6,3.7,10.5,2.7,3.4,13.1,2.5,1.5,0.6,3.1,2.9,23.2,5,26.4,60.0,33.3,18.8,44.0,3.0,54.8,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134681,2021-22,Ryan Kalkbrenner,C,,Creighton,Big East,23,11,8.54,2,"Jan 17, 2002",20.45,85,255,134,34,34,1001,29.0,.674,.651,.045,.481,440,16.0,12.8,14.3,6.7,0.9,8.5,12.5,19.4,4.0,1.9,5.9,.237,7.3,3.6,11.0,0.66,132.8,96.2,0.233,-2.66,6.9,10.7,.646,6.8,10.2,.664,0.1,0.5,.250,3.8,5.2,.736,10.4,1.2,0.6,3.6,1.9,1.9,17.7,10.1,15.7,10.0,15.0,0.2,0.7,5.6,7.6,15.3,1.8,0.9,5.2,2.8,2.8,26.0,73,78.0,74.6,68.6,17.5,29.8,42.9,4.5,100.0,2018-19,Louisville Magic,Gold Gauntlet 17U,2,2,22.5,7.00,2.50,6.00,.417,0.00,0.00,.000,2.00,3.00,.667,0.00,5.50,5.50,0.00,0.00,0.50,1.50,1.00,2021,U19 World Cup,7,10:58,5.9,2.6,4.1,.621,0.0,0.0,.000,0.7,1.0,.714,4.0,0.6,0.0,1.3,0.1,1.0,Gold
108504,2021-22,Alex O'Connell,SG,SF,Creighton,Big East,23,12,8.54,4,"Jun 2, 1999",23.08,78,185,,35,35,1139,14.0,.539,.510,.575,.188,383,1.5,15.3,8.9,12.7,1.5,0.3,14.7,20.3,1.4,1.9,3.3,.116,1.6,2.4,4.1,1.11,103.2,98.4,0.244,-1.53,5.1,12.3,.416,2.8,5.2,.537,2.3,7.1,.327,1.9,2.3,.818,6.5,2.6,1.1,0.1,2.3,1.9,14.5,7.5,18.1,4.1,7.7,3.4,10.4,2.8,3.4,9.6,3.8,1.5,0.2,3.4,2.7,21.2,,20.5,68.1,46.9,21.9,40.3,22.6,57.5,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134305,2021-22,Arthur Kaluma,SF,PF,Creighton,Big East,19,12,8.54,1,"Mar 1, 2002",20.33,79,220,49,31,30,830,12.8,.516,.493,.366,.251,304,5.2,15.8,11.0,10.0,1.3,2.1,20.2,24.3,0.2,1.5,1.6,.079,-0.6,2.3,1.7,0.51,91.9,97.3,0.209,-6.4,6.0,13.4,.444,4.7,8.5,.548,1.3,4.9,.265,2.3,3.4,.671,8.0,1.9,0.9,0.9,3.8,3.8,15.5,8.8,19.7,6.9,12.5,1.9,7.2,3.3,5.0,11.7,2.8,1.3,1.3,5.6,5.5,22.8,21,39.1,68.8,40.0,24.4,32.4,18.2,36.6,88.9,2018-19,Houston Hoops,Nike 17U,9,2,7.3,2.78,0.67,2.00,.333,0.00,0.44,.000,1.44,1.78,.813,0.00,1.89,1.89,0.22,0.33,0.44,1.22,1.56,,,,,,,,,,,,,,,,,,,,,
133796,2021-22,Ryan Nembhard,PG,,Creighton,Big East,19,8,8.54,1,"Mar 10, 2003",19.31,72,170,69,27,27,939,11.1,.488,.461,.372,.196,323,0.8,8.5,5.0,24.8,2.1,0.1,21.4,21.7,0.2,1.4,1.6,.069,-1.1,1.5,0.3,1.4,92.5,100.5,0.331,-0.6,4.9,12.1,.404,3.5,7.6,.458,1.4,4.5,.311,1.7,2.4,.732,3.6,5.1,1.4,0.0,3.6,2.4,12.9,7.2,17.8,5.1,11.2,2.1,6.6,2.6,3.5,5.3,7.4,2.1,0.1,5.3,3.5,19.0,1,32.6,55.9,17.3,30.2,34.9,3.3,37.2,72.7,,,,,,,,,,,,,,,,,,,,,,,,,2021,U19 World Cup,13,29:08,14.8,5.3,13.1,.406,1.4,3.6,.383,2.8,3.4,.818,3.5,7.8,1.7,0.1,2.5,1.6,Bronze
126849,2021-22,Trey Alexander,SG,,Creighton,Big East,23,12,8.54,1,,,76,187,76,35,13,930,11.5,.523,.464,.303,.365,271,1.3,13.2,7.7,17.2,1.6,1.0,20.5,17.3,0.7,1.5,2.2,.095,-0.7,3.2,2.4,1.34,99.0,98.8,0.195,-0.72,3.8,9.1,.422,3.1,6.3,.483,0.8,2.8,.281,2.7,3.3,.818,5.6,3.7,1.1,0.4,2.8,2.9,11.1,5.6,13.3,4.5,9.3,1.1,4.0,4.0,4.9,8.3,5.4,1.6,0.6,4.0,4.3,16.4,0,37.0,50.0,12.8,32.7,46.4,9.4,30.3,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88797,2021-22,KeyShawn Feazell,PF,,Creighton,Big East,23,12,8.54,4,"Oct 23, 1998",23.69,81,237,241,35,1,345,14.9,.564,.566,.084,.301,105,6.6,18.2,12.9,10.4,1.7,3.1,18.8,17.4,0.4,0.7,1.1,.126,-1.4,3.5,2.1,0.82,103.2,94.6,0.071,-2.93,5.3,9.6,.554,5.1,8.8,.579,0.2,0.8,.286,1.5,2.9,.520,9.4,2.1,1.2,1.3,2.6,5.8,12.4,7.8,14.1,7.5,12.9,0.3,1.2,2.2,4.3,13.8,3.1,1.7,1.9,3.7,8.5,18.2,,50.6,71.4,66.7,41.0,41.2,57.1,8.4,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108795,2021-22,Rati Andronikashvili,PG,,Creighton,Big East,21,12,8.54,1,"Mar 19, 2001",21.28,76,195,77,33,0,452,2.1,.323,.263,.382,.382,73,1.1,6.7,4.1,13.7,2.5,0.8,26.3,13.9,-0.7,0.7,0.0,-.001,-6.0,3.5,-2.6,1.16,67.7,100.0,0.064,-1.65,1.5,6.7,.224,1.0,4.2,.234,0.5,2.6,.207,1.6,2.6,.621,3.0,3.3,1.7,0.4,2.8,4.1,5.1,2.2,9.9,1.4,6.1,0.8,3.8,2.3,3.8,4.4,4.8,2.5,0.5,4.2,6.0,7.5,1,35.5,29.6,0.0,26.3,15.0,0.0,38.2,50.0,,,,,,,,,,,,,,,,,,,,,,,,,2019,U18 Euro Championship B,44,23:32,11.8,4.5,10.1,.441,0.7,3.0,.231,2.2,3.1,.710,3.2,3.6,2.1,0.3,4.0,2.0,8th
134604,2021-22,Shereef Mitchell,PG,,Creighton,Big East,4,2,8.54,3,,,72,170,222,6,0,99,6.3,.423,.364,.227,.273,23,1.2,9.2,5.5,14.6,3.0,0.0,24.4,17.1,-0.1,0.2,0.1,.032,-5.4,1.9,-3.5,1.0,79.5,98.2,0.094,-2.78,3.2,8.9,.364,3.2,6.9,.471,0.0,2.0,.000,2.0,2.4,.833,4.0,3.2,2.0,0.0,3.2,3.6,8.5,4.7,13.0,4.7,10.1,0.0,3.0,3.0,3.6,5.9,4.7,3.0,0.0,4.7,5.3,12.5,0,50.0,63.6,28.6,27.3,16.7,0.0,22.7,0,2018-19,Omaha Sports,Gold Gauntlet 17U,1,0,1.0,0.00,0.00,0.00,.000,0.00,0.00,.000,0.00,0.00,.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,
148724,2021-22,John Christofilis,SG,,Creighton,Big East,9,4,8.54,1,,,75,196,152,13,0,52,-1.6,.233,.233,.733,.000,7,2.3,5.8,4.2,0.0,0.0,0.0,0.0,14.9,-0.1,0.0,-0.1,-.043,-5.4,-2.0,-7.4,0,58.8,106.9,0.008,0.0,2.3,11.5,.200,1.5,3.1,.500,0.8,8.5,.091,0.0,0.0,,3.1,0.0,0.0,0.0,0.0,0.0,5.4,3.4,16.9,2.3,4.5,1.1,12.4,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,7.9,0,6.7,0.0,0,20.0,66.7,0.0,73.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171069,2021-22,Devin Davis,SG,PG,Creighton,Big East,8,7,8.54,2,,,72,182,,15,0,18,3.7,.375,.375,.750,.000,4,13.3,0.0,6.1,0.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0,.058,-0.6,-0.8,-1.4,0,105.1,109.2,0.003,0.0,2.2,8.9,.250,0.0,2.2,.000,2.2,6.7,.333,0.0,0.0,,4.4,0.0,0.0,0.0,0.0,6.7,6.7,3.3,13.0,0.0,3.3,3.3,9.8,0.0,0.0,6.5,0.0,0.0,0.0,0.0,9.8,9.8,0,0.0,0,0,25.0,0.0,0,75.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108662,2021-22,Modestas Kancleris,PF,SF,Creighton,Big East,8,6,8.54,2,"Jun 1, 2001",21.08,81,200,189,14,0,34,6.8,.191,.000,.200,1.200,5,10.5,11.9,11.3,4.6,5.2,2.8,11.3,13.4,-0.1,0.1,0.0,.031,-3.6,4.4,0.8,1.0,64.4,90.2,0.003,-1.04,0.0,5.9,.000,0.0,4.7,.000,0.0,1.2,.000,3.5,7.1,.500,8.2,1.2,3.5,1.2,1.2,3.5,3.5,0.0,8.6,0.0,6.9,0.0,1.7,5.2,10.4,12.1,1.7,5.2,1.7,1.7,5.2,5.2,0,60.0,0.0,0,20.0,0.0,0,20.0,0,,,,,,,,,,,,,,,,,,,,,,,,,2019,U18 Euro Championship A,14,18:39,6.6,2.5,7.1,.350,0.7,3.4,.213,0.9,2.2,.419,5.4,0.9,0.6,0.5,1.1,1.8,7th
169687,2021-22,Sami Osmani,SG,PG,Creighton,Big East,4,4,8.54,2,,,75,203,,8,0,14,-10.4,.000,.000,.600,.200,1,17.1,14.4,15.6,0.0,0.0,0.0,0.0,20.1,-0.1,0.0,-0.1,-.180,-12.3,-5.9,-18.1,0,25.7,102.4,0.0,0.0,0.0,14.3,.000,0.0,5.7,.000,0.0,8.6,.000,0.0,2.9,.000,11.4,0.0,0.0,0.0,0.0,2.9,0.0,0.0,21.0,0.0,8.4,0.0,12.6,0.0,4.2,16.8,0.0,0.0,0.0,0.0,4.2,0.0,0,40.0,0.0,0,0.0,0,0,60.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131055,2021-22,Javon Freeman-Liberty,SG,PG,DePaul,Big East,13,11,6.73,4,"Oct 20, 1999",22.7,76,180,250,24,24,838,26.1,.536,.490,.325,.394,499,5.4,16.9,11.2,20.4,2.8,0.2,9.7,31.2,2.9,1.1,4.0,.193,6.9,1.3,8.2,1.46,114.1,101.7,0.385,-0.15,8.4,19.5,.430,6.1,13.2,.460,2.3,6.3,.368,5.7,7.7,.739,8.3,3.6,2.0,0.1,2.5,2.5,24.8,11.9,27.7,8.6,18.7,3.3,9.0,8.1,10.9,11.8,5.2,2.8,0.1,3.5,3.5,35.3,5,38.9,56.0,21.3,28.6,32.5,28.9,32.5,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119546,2021-22,David Jones,SF,SG,DePaul,Big East,14,14,6.73,2,"Nov 24, 2001",20.6,78,195,144,28,27,836,22.3,.517,.494,.332,.220,399,6.6,20.2,13.4,17.4,3.2,3.5,14.4,26.6,1.5,1.5,3.0,.142,4.1,2.3,6.4,1.03,104.3,97.4,0.299,-2.41,7.6,17.0,.445,5.9,11.3,.519,1.7,5.6,.297,2.6,3.7,.692,10.0,3.3,2.2,1.4,3.2,2.9,19.4,10.7,24.1,8.4,16.1,2.4,8.0,3.7,5.3,14.1,4.6,3.2,2.0,4.5,4.1,27.5,7,48.7,58.4,19.8,18.0,34.4,9.1,33.2,65.7,,,,,,,,,,,,,,,,,,,,,,,,,2018,U17 World Cup,18,24:15,16.3,6.0,14.1,.425,1.1,4.2,.250,3.2,4.7,.690,6.8,2.2,2.7,0.5,3.2,2.6,9th
106688,2021-22,Brandon Johnson,PF,,DePaul,Big East,15,16,6.73,4,,,80,220,400,31,31,1039,12.4,.499,.454,.313,.519,320,6.1,15.8,11.0,4.5,1.1,0.7,12.8,17.5,1.2,1.0,2.2,.083,0.2,-0.1,0.0,0.54,103.7,105.7,0.163,-2.89,4.1,10.1,.408,3.2,6.9,.461,0.9,3.2,.293,3.4,5.2,.647,8.2,1.0,0.8,0.3,1.8,2.6,12.6,5.9,14.3,4.5,9.8,1.3,4.5,4.8,7.4,11.6,1.4,1.1,0.4,2.6,3.7,17.8,12,34.4,57.8,34.6,34.4,34.4,22.6,31.3,95.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148679,2021-22,Nick Ongenda,C,,DePaul,Big East,15,15,6.73,3,"Sep 29, 2000",21.75,83,210,286,30,27,718,16.6,.524,.510,.000,.451,259,8.2,10.9,9.6,6.8,0.9,7.3,14.7,19.8,1.0,0.8,1.8,.099,-0.4,1.5,1.1,0.58,104.3,104.2,0.166,-3.58,5.8,11.5,.510,5.8,11.5,.510,0.0,0.0,,2.9,5.2,.559,7.1,1.4,0.6,2.9,2.4,4.5,14.6,8.3,16.3,8.3,16.3,0.0,0.0,4.1,7.4,10.1,2.0,0.9,4.1,3.4,6.4,20.7,43,58.3,67.5,59.3,41.7,27.9,45.8,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132634,2021-22,Jalen Terry,PG,,DePaul,Big East,11,16,6.73,2,,,72,165,80,27,18,846,9.0,.506,.473,.535,.183,234,1.1,9.9,5.5,17.6,0.9,0.2,20.9,15.9,0.5,0.6,1.1,.051,-1.1,-0.3,-1.4,1.45,97.8,108.8,0.233,-0.23,3.7,9.6,.386,2.0,4.4,.457,1.7,5.1,.324,1.5,1.7,.838,4.1,4.0,0.7,0.1,2.7,2.7,10.5,5.2,13.6,2.9,6.3,2.4,7.3,2.1,2.5,5.8,5.6,0.9,0.1,3.9,3.8,14.9,4,16.3,57.6,47.4,30.2,39.3,4.2,53.5,48.6,2018-19,The Family,Nike 17U,5,3,1.4,5.80,1.80,6.00,.300,0.80,3.00,.267,1.40,1.60,.875,0.00,2.60,2.60,2.00,0.40,0.00,0.40,2.60,,,,,,,,,,,,,,,,,,,,,
140989,2021-22,Courvoisier McCauley,PF,SF,DePaul,Big East,15,14,6.73,4,,,77,211,,29,2,489,15.9,.553,.526,.556,.241,156,4.6,11.0,7.8,8.0,2.1,0.4,5.7,15.6,1.2,0.5,1.6,.134,2.3,1.5,3.8,2.33,123.1,105.6,0.103,1.0,4.7,10.9,.436,2.8,4.8,.576,2.0,6.1,.324,2.0,2.6,.750,5.8,1.7,1.5,0.2,0.7,3.0,13.4,6.7,15.5,4.0,6.9,2.8,8.6,2.8,3.7,8.3,2.4,2.1,0.2,1.0,4.3,19.1,1,32.3,60.5,26.9,12.0,50.0,37.5,55.6,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104377,2021-22,Philmon Gebrewhit,SF,,DePaul,Big East,15,16,6.73,3,"Nov 3, 1998",23.66,79,190,,31,19,716,7.1,.465,.428,.600,.221,155,2.7,7.5,5.1,9.1,1.4,0.4,16.6,13.0,0.3,0.5,0.8,.043,-2.2,0.4,-1.8,1.19,96.0,108.5,0.108,-0.91,2.8,8.1,.345,1.5,3.2,.448,1.3,4.9,.276,1.4,1.8,.781,3.8,2.1,1.0,0.2,1.8,3.0,8.3,4.0,11.5,2.1,4.6,1.9,6.9,2.0,2.5,5.4,3.0,1.4,0.2,2.5,4.3,11.8,1,25.5,43.2,43.8,14.5,47.6,50.0,60.0,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132228,2021-22,Yor Anei,PF,,DePaul,Big East,14,16,6.73,4,"Dec 7, 1999",22.56,82,220,267,30,4,462,19.2,.582,.550,.070,.410,150,13.3,15.4,14.3,4.4,2.1,10.7,24.6,16.7,0.6,0.8,1.4,.118,-0.7,3.2,2.5,0.28,104.2,97.6,0.083,-6.68,4.8,8.7,.550,4.8,8.1,.591,0.0,0.6,.000,2.5,3.5,.707,10.6,1.0,1.5,4.2,3.4,5.3,12.0,6.8,12.3,6.8,11.4,0.0,0.9,3.6,5.0,15.1,1.4,2.1,6.0,4.8,7.5,17.1,9,60.0,63.3,52.6,33.0,51.5,64.7,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122354,2021-22,Javan Johnson,PF,SF,DePaul,Big East,1,9,6.73,4,"Jan 5, 1999",23.48,78,205,,10,2,214,12.7,.546,.518,.509,.298,64,3.5,7.5,5.5,3.4,1.9,3.3,15.6,17.5,0.2,0.2,0.4,.080,2.8,2.4,5.2,0.33,103.1,105.9,0.129,-4.4,4.5,10.7,.421,2.4,5.2,.464,2.1,5.4,.379,2.2,3.2,.706,4.1,0.7,1.3,1.3,2.2,2.4,13.3,6.4,15.1,3.5,7.4,2.9,7.7,3.2,4.5,5.8,1.1,1.9,1.9,3.2,3.5,18.9,3,24.6,50.0,71.4,24.6,42.9,33.3,50.9,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148248,2021-22,Tyon Grant-Foster,PF,SF,DePaul,Big East,1,0,6.73,3,"Mar 5, 2000",22.32,79,205,,1,1,15,27.5,.647,.583,.333,.333,8,7.2,14.3,10.8,14.6,0.0,6.7,12.6,25.8,0.1,0.0,0.1,.224,4.2,0.5,4.8,1.0,127.9,105.1,0.111,-1.92,8.0,16.0,.500,5.3,10.7,.500,2.7,5.3,.500,5.3,5.3,1.000,8.0,2.7,0.0,2.7,2.7,5.3,24.0,11.4,22.7,7.6,15.2,3.8,7.6,7.6,7.6,11.4,3.8,0.0,3.8,3.8,7.6,34.1,0,33.3,100.0,50.0,33.3,0.0,0,33.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157143,2021-22,Brendan Favre,SG,PG,DePaul,Big East,7,0,6.73,4,"Apr 20, 1999",23.2,77,170,,7,0,32,1.3,.357,.357,.571,.000,5,3.4,16.8,10.1,0.0,0.0,3.1,22.2,13.7,0.0,0.0,0.0,-.025,-6.1,-2.1,-8.3,0.0,65.3,106.2,0.009,-6.01,2.5,8.8,.286,1.3,3.8,.333,1.3,5.0,.250,0.0,0.0,,7.5,0.0,0.0,1.3,2.5,3.8,6.3,3.6,12.4,1.8,5.3,1.8,7.1,0.0,0.0,10.7,0.0,0.0,1.8,3.6,5.3,8.9,0,14.3,100.0,100.0,28.6,0.0,0,57.1,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112845,2021-22,Shaheed Medlock,SG,PG,DePaul,Big East,4,0,6.73,4,"Oct 13, 1997",24.72,77,196,,4,0,9,3.5,,,,,0,0.0,23.9,12.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,.040,-3.6,0.5,-3.1,0,0.0,105.4,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
