,RealGM ID,Season,Name,Position 1,Position 2,Play Style,Height,Weight,School,Conference,Wins,Losses,SOS,Class,Birthday,Draft Day Age,RSCI,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,Stock%,TOV%,Adjusted TOV%,USG%,Offensive Load,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,AST/TOV,OFF RTG,DEF RTG,Hands-On Buckets,Pure Point Rating,FG/40,FGA/40,FG%,2FGM/40,2FGA/40,2FG%,3FGM/40,3FGA/40,3FG%,3 Point Proficiency,3 Point Confidence,FT/40,FTA/40,FT%,TRB/40,AST/40,STL/40,BLK/40,TOV/40,PF/40,PTS/40,FGM/100Poss,FGA/100Poss,2FGM/100Poss,2FGA/100Poss,3FGM/100Poss,3FGA/100Poss,FT/100Poss,FTA/100Poss,TRB/100Poss,AST/100Poss,STL/100Poss,BLK/100Poss,TOV/100Poss,PF/100Poss,PTS/100Poss,FGA/100Poss,# Dunks,Dunk vs Rim Shot Percentage,% Dunks Unassisted,Dunks per Minute Played,Unassisted Shots @ Rim /100Poss,% Shots @ Rim,FG% @ Rim,%Astd @ Rim,% Shots @ Mid,FG% @ Mid,%Astd @ Mid,% Shots @ 3,%Astd @ 3,% Assisted,AAU Season,AAU Team,AAU League,AAU GP,AAU GS,AAU MIN,AAU PTS,AAU FGM,AAU FGA,AAU FG%,AAU 3PM,AAU 3PA,AAU_3P,AAU FTM,AAU FTA,AAU FT%,AAU ORB,AAU DRB,AAU TRB,AAU AST,AAU STL,AAU BLK,AAU TOV,AAU PF,Event Year,Event Name,Event GP,Event MIN,Event PTS,Event FGM,Event FGA,Event FG%,Event 3PM,Event 3PA,Event 3P%,Event FTM,Event FTA,Event FT%,Event TRB,Event AST,Event STL,Event BLK,Event TOV,Event PF,Event Placement,Finishing Score,Shooting Score,Shot Creation Score,Passing Score,Rebounding Score,Athleticism Score,Defense Score,College Productivity Score,Percentile Score,Box Score Creation,Rim Shot Creation,Helio Score,Draft Score
219,139295,2021-22,Matthew Marsh,C,,Play Finisher,85,250.0,Wake Forest,ACC,11.0,2.0,4.75,1.0,"May 15, 2002",20.13,,13,0,80,25.7,0.693,0.667,0.048,0.571,31.0,7.8,21.4,15.1,0.0,2.8,1.3,1.775609756097561,3.6,0.035,17.3,20.092,0.3,0.2,0.5,0.245,3.8,2.6,6.4,0.0,143.9,93.8,0.037,-1.2,7.0,10.5,0.667,7.0,10.0,0.7,0.0,0.5,0.0,0.0,0.0,4.5,6.0,0.75,10.5,0.0,2.0,0.5,0.5,3.5,18.5,9.8,14.7,9.8,14.0,0.0,0.7,6.3,8.4,14.7,0.0,2.8,0.7,0.7,4.9,26.0,14.7,10.0,52.62,13.619634599999998,0.125,3.8048009999999994,90.5,73.7,71.4,4.8,0.0,0.0,4.8,0.0,64.617,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,U16 Euro Championship B,6,23:48,12.5,4.3,7.0,.619,0.0,0.0,.000,3.8,5.7,.676,9.3,0.0,0.5,2.3,0.3,1.8,7th,0.9571428571428572,0.16666666666666666,0.6571428571428571,0.3076923076923077,0.6153846153846154,0.42028985507246375,0.6538461538461539,0.7307692307692307,56.39999999999999,1.393,59.091,1.3046598973594439,
780,88130,2021-22,Myles Johnson,C,,Rebounder,82,255.0,UCLA,Pac-12,27.0,8.0,8.36,4.0,"Mar 18, 1999",23.29,371.0,35,15,635,18.3,0.615,0.63,0.0,0.556,166.0,15.7,18.9,17.3,6.6,2.0,8.2,3.215686274509804,25.5,0.217,11.2,15.208,1.2,1.5,2.6,0.164,1.8,4.5,6.3,0.71,118.2,91.9,0.079,-2.98,3.2,5.1,0.63,3.2,5.1,0.63,0.0,0.0,,0,,1.5,2.8,0.533,11.8,1.6,1.3,2.8,2.2,4.7,7.9,4.8,7.7,4.8,7.7,0.0,0.0,2.3,4.3,17.8,2.4,2.0,4.2,3.3,7.1,11.9,7.7,9.0,14.07,4.6906566000000005,0.014173228346456693,2.5670260000000007,79.0,70.3,57.8,21.0,35.3,33.3,0.0,0.0,52.655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8214285714285714,0.3333333333333333,0.6,0.7051282051282052,0.8653846153846154,0.9130434782608695,0.9615384615384616,0.8525641025641025,75.7,0.721,53.903,0.33005416720797726,0.3646242132153731
827,132385,2021-22,Riley Sorn,C,,Play Finisher,88,245.0,Washington,Pac-12,6.0,9.0,6.72,3.0,,,,15,0,90,24.9,0.824,0.833,0.0,0.167,28.0,8.4,23.3,15.6,5.0,0.6,12.6,1.1454545454545455,20.5,0.184,13.4,17.35,0.3,0.2,0.4,0.183,2.1,4.1,6.2,0.4,133.4,97.5,0.045,-4.01,6.7,8.0,0.833,6.7,8.0,0.833,0.0,0.0,,0,,0.9,1.3,0.667,11.1,0.9,0.4,4.9,2.2,5.3,14.2,9.5,11.4,9.5,11.4,0.0,0.0,1.3,1.9,15.8,1.3,0.6,6.9,3.2,7.6,20.2,11.4,10.0,55.56,18.50148,0.1111111111111111,3.7962000000000002,100.0,83.3,66.7,0.0,0.0,0.0,0.0,0.0,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.06521739130434782,0.6142857142857143,0.358974358974359,0.6666666666666666,0.08695652173913043,0.3717948717948718,0.6923076923076923,48.199999999999996,1.313,64.798,,
561,135148,2021-22,Eddie Lampkin,C,,Post Up,83,268.0,TCU,Big 12,20.0,13.0,10.16,2.0,"May 14, 2001",21.13,321.0,33,32,710,20.1,0.595,0.606,0.0,0.452,233.0,17.0,16.6,16.8,7.1,1.7,2.4,1.9902439024390244,15.3,0.134,15.6,20.89,1.7,1.3,3.0,0.167,3.8,2.4,6.2,0.74,119.9,96.8,0.143,-2.5,5.3,8.7,0.606,5.3,8.7,0.606,0.0,0.0,,0,,2.0,3.9,0.514,11.6,1.4,1.1,0.9,1.9,4.3,12.6,7.9,13.0,7.9,13.0,0.0,0.0,3.0,5.9,17.3,2.1,1.7,1.3,2.8,6.5,18.8,13.0,10.0,9.78,3.6450646800000004,0.014084507042253521,4.845178,66.2,71.0,43.7,33.8,37.3,52.6,0.0,0.0,46.708200000000005,2018-19,Houston Defenders,UAA 16U,4.0,4.0,21.3,7.25,3.5,5.5,0.636,0.0,0.0,0.0,0.25,2.0,0.125,2.0,7.5,9.5,1.25,0.0,0.0,2.25,3.25,,,,,,,,,,,,,,,,,,,,,,0.6857142857142857,0.34782608695652173,0.6857142857142857,0.7564102564102564,0.8141025641025641,0.8405797101449275,0.6410256410256411,0.9358974358974359,71.3,1.286,61.662,1.1920361308990175,0.5266788818887378
1025,117442,2021-22,Matt Van Komen,C,,Rebounder,88,250.0,Saint Mary's,WCC,7.0,6.0,6.43,3,,,,13,0,32,23.7,0.633,0.5,0.0,0.667,11.0,11.4,22.6,17.0,6.4,1.9,12.7,3.305479452054795,20.2,0.181,16.7,20.945,0.1,0.1,0.2,0.217,-1.1,6.7,5.6,0.5,118.8,85.8,0.013,-4.27,3.8,7.5,0.5,3.8,7.5,0.5,0.0,0.0,,0,,5.0,5.0,1.0,11.3,1.3,1.3,5.0,2.5,6.3,12.5,5.7,11.4,5.7,11.4,0.0,0.0,7.6,7.6,17.1,1.9,1.9,7.6,3.8,9.5,19.0,11.4,,,,,,,,,,,,,,,2018-19,Exum Elite,Gold Gauntlet 17U,4.0,3.0,20.3,6.0,2.5,4.75,0.526,0.0,0.0,0.0,1.0,1.25,0.8,1.25,3.25,4.5,0.75,0.0,0.75,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,0.44871794871794873,0.8333333333333334,,0.9743589743589743,0.7051282051282052,,1.365,,,
36,152724,2021-22,Steven Crowl,C,,Stretch,84,234.0,Wisconsin,Big Ten,25.0,8.0,9.16,2.0,,,235.0,33,33,836,16.5,0.577,0.552,0.357,0.196,290.0,6.4,13.5,9.9,11.9,0.6,1.1,0.7764705882352941,11.0,0.091,17.7,24.08,2.0,1.0,3.0,0.144,3.1,1.9,5.0,1.55,117.7,102.9,0.199,0.12,5.5,11.0,0.496,4.2,7.1,0.595,1.2,3.9,0.317,0.214,0.33581305637982195,1.7,2.2,0.8,6.9,2.3,0.4,0.4,1.5,4.0,13.9,8.1,16.4,6.3,10.6,1.9,5.9,2.6,3.2,10.3,3.4,0.6,0.6,2.2,6.0,20.7,16.4,11.0,13.4,1.482978,0.013157894736842105,1.8149879999999998,35.7,73.4,69.0,28.5,42.9,37.0,35.7,96.0,69.44999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42857142857142855,0.9710144927536232,0.7142857142857143,0.9871794871794872,0.20512820512820512,0.07246376811594203,0.07692307692307693,0.8910256410256411,54.300000000000004,2.129,52.191,,
481,105837,2021-22,Flo Thamba,C,,Rebounder,82,245.0,Baylor,Big 12,27.0,7.0,8.76,4.0,"Feb 25, 1999",23.35,243.0,34,34,698,18.8,0.563,0.545,0.0,0.664,226.0,15.8,15.5,15.7,2.4,1.8,5.7,2.7359999999999998,12.6,0.122,15.1,18.913,1.7,1.5,3.2,0.183,2.1,2.8,4.9,0.37,121.3,92.8,0.091,-2.92,4.5,8.2,0.545,4.5,8.2,0.545,0.0,0.0,,0,,3.2,5.4,0.589,10.8,0.6,1.3,2.0,1.5,5.3,12.1,6.5,11.9,6.5,11.9,0.0,0.0,4.7,7.9,15.8,0.8,1.8,2.9,2.3,7.7,17.7,11.9,20.0,23.81,2.5437175400000003,0.02865329512893983,1.2713246000000002,58.7,65.5,81.8,41.3,39.0,73.9,0.0,0.0,78.5373,,,,,,,,,,,,,,,,,,,,,,,,,2022.0,GLOBL JAM,5,19:29,5.0,1.6,4.6,.348,0.0,0.0,.000,1.8,3.2,.562,4.0,1.2,0.6,0.8,0.4,4.0,Silver,0.4,0.43478260869565216,0.39285714285714285,0.3717948717948718,0.6794871794871795,0.7971014492753623,0.8974358974358975,0.9102564102564102,61.0,0.891,44.952,0.40308519073333715,0.44352968029456036
600,88841,2021-22,Ike Obiagu,C,,Rebounder,86,270.0,Seton Hall,Big East,20.0,9.0,8.52,4.0,"Jun 27, 1998",24.01,63.0,29,27,610,13.9,0.574,0.547,0.0,0.491,97.0,10.8,10.1,10.4,1.4,0.4,15.6,0.7799999999999999,28.5,0.279,7.4,8.959,0.4,1.1,1.6,0.103,-1.1,5.9,4.8,0.19,107.4,96.4,0.046,-3.72,1.9,3.5,0.547,1.9,3.5,0.547,0.0,0.0,,0,,1.1,1.7,0.654,7.7,0.3,0.3,6.1,1.7,4.1,4.9,2.8,5.1,2.8,5.1,0.0,0.0,1.6,2.5,11.3,0.5,0.4,8.9,2.5,6.0,7.2,5.1,14.0,29.57,9.704578300000001,0.022950819672131147,1.673769,88.7,57.4,63.0,11.3,33.3,50.0,0.0,0.0,61.531,,,,,,,,,,,,,,,,,,,,,,,,,2015.0,NIKE Global Challenge,3,27:40,4.3,2.0,6.0,.333,0.0,0.0,.000,0.3,2.0,.167,5.7,0.3,0.3,4.3,1.0,1.7,5th,0.6285714285714286,0.391304347826087,0.15714285714285714,0.11538461538461539,0.2692307692307692,0.32608695652173914,0.4230769230769231,0.7307692307692307,38.0,-0.162,42.238,-0.06890533527113356,0.2779811124437195
213,85699,2021-22,Dallas Walton,C,,Stretch,84,230.0,Wake Forest,ACC,25.0,10.0,4.75,4.0,"Oct 7, 1997",24.73,,35,35,899,17.7,0.609,0.583,0.254,0.393,304.0,4.7,17.5,11.6,7.4,0.9,5.6,1.5507692307692307,11.6,0.103,16.7,21.456,2.1,1.6,3.6,0.162,1.8,3.0,4.8,1.06,119.6,97.2,0.161,-1.11,5.3,10.0,0.536,4.4,7.4,0.593,0.9,2.5,0.368,0.221,0.3005530546623794,2.8,3.9,0.716,8.1,1.6,0.6,2.1,1.6,3.9,14.4,7.5,14.0,6.2,10.4,1.3,3.6,3.9,5.5,11.3,2.3,0.9,3.0,2.2,5.5,20.2,14.0,30.0,33.2,4.0839984,0.03337041156840934,1.7221680000000001,40.2,68.9,69.4,34.4,48.1,45.9,25.4,100.0,69.08840000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2785714285714286,0.9855072463768116,0.5,0.8974358974358975,0.32051282051282054,0.36231884057971014,0.47435897435897434,0.5384615384615384,54.50000000000001,1.554,49.008,0.3346247767936995,
470,133540,2021-22,Liam Robbins,C,,Post Up,84,250.0,Vanderbilt,SEC,7.0,8.0,8.05,4.0,"Jul 12, 1999",22.97,,15,10,276,17.0,0.507,0.482,0.329,0.388,96.0,5.0,20.5,12.6,8.0,1.3,12.9,2.3619718309859157,15.2,0.138,21.9,27.585,0.2,0.6,0.8,0.115,-0.1,4.6,4.6,0.56,97.0,93.1,0.129,-4.03,5.4,12.3,0.435,4.2,8.3,0.509,1.2,4.1,0.286,0.189,0.30599674796747967,2.9,4.8,0.606,8.7,1.4,0.9,4.3,2.6,5.1,14.8,7.8,17.9,6.1,12.0,1.7,5.9,4.2,6.9,12.6,2.1,1.3,6.3,3.8,7.4,21.4,17.9,5.0,19.25,3.310461,0.018115942028985508,3.0782988000000002,30.6,61.5,43.8,36.5,41.9,38.5,32.9,100.0,60.3553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.9565217391304348,0.6714285714285714,0.5128205128205128,0.391025641025641,0.6811594202898551,0.7948717948717948,0.6282051282051282,59.199999999999996,1.782,51.404,1.0265162708275637,
22,131933,2021-22,Clifford Omoruyi,C,,Play Finisher,83,240.0,Rutgers,Big Ten,18.0,14.0,6.81,2.0,"Oct 11, 2001",20.72,,32,32,919,22.6,0.627,0.626,0.023,0.38,331.0,8.8,23.0,15.9,2.8,1.1,5.2,1.815873015873016,11.9,0.11,19.9,24.445,2.3,1.5,3.9,0.168,2.9,1.6,4.5,0.29,118.3,98.6,0.209,-3.78,7.0,11.2,0.624,7.0,11.0,0.635,0.0,0.3,0.167,0.018,0.04043157894736842,2.6,4.3,0.602,10.9,0.5,0.7,1.7,1.8,3.0,16.6,10.7,17.1,10.6,16.7,0.1,0.4,3.9,6.5,16.6,0.8,1.1,2.7,2.7,4.6,25.4,17.1,93.0,50.98,6.7952261599999995,0.10119695321001088,2.2792931999999997,70.9,72.7,81.2,26.7,39.1,59.3,2.3,100.0,75.7039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.8405797101449275,0.4785714285714286,0.19230769230769232,0.717948717948718,0.39855072463768115,0.5384615384615384,0.6153846153846154,57.3,1.658,54.433,1.521286859633278,
836,135324,2021-22,Dishon Jackson,C,,Post Up,82,250.0,Washington State,Pac-12,16.0,9.0,5.97,2.0,,,208.0,25,6,407,20.1,0.575,0.55,0.01,0.64,145.0,9.5,18.6,13.9,4.6,0.7,8.1,1.2886363636363636,13.3,0.123,18.5,23.603,0.9,0.8,1.7,0.171,0.9,3.3,4.2,0.45,115.7,95.0,0.103,-3.45,5.4,9.8,0.55,5.4,9.7,0.556,0.0,0.1,0.0,0.0,0.0,3.9,6.3,0.625,10.0,0.9,0.5,2.9,2.0,5.2,14.7,8.0,14.6,8.0,14.4,0.0,0.1,5.8,9.3,14.9,1.3,0.7,4.4,2.9,7.7,21.9,14.6,5.0,8.36,2.578224,0.012285012285012284,4.5026399999999995,60.0,58.3,48.6,39.0,51.3,30.0,1.0,0.0,40.86,2018-19,West Coast Elite Nor Cal,UAA 16U,9.0,9.0,25.1,13.11,4.33,9.33,0.464,0.0,0.22,0.0,4.44,7.33,0.606,2.22,6.33,8.56,0.33,0.33,1.67,1.33,3.11,,,,,,,,,,,,,,,,,,,,,,0.2571428571428571,0.7681159420289855,0.8714285714285714,0.41025641025641024,0.5192307692307693,0.6231884057971014,0.5128205128205128,0.5897435897435898,56.89999999999999,1.449,50.925,,
1000,133367,2021-22,Fardaws Aimaq,C,,Short Roll,83,245.0,Utah Valley,WAC,20.0,12.0,-1.6,3,"Jan 6, 1999",23.48,400.0,32,32,1101,25.0,0.554,0.512,0.102,0.43,568.0,10.7,31.9,22.2,12.2,1.2,3.9,1.8352941176470585,14.8,0.132,29.5,38.654,2.7,3.0,5.7,0.208,3.2,0.9,4.1,0.58,108.4,87.5,0.347,-5.36,8.1,16.5,0.49,7.3,14.8,0.496,0.7,1.7,0.435,0.207,0.1652513966480447,5.1,7.1,0.723,15.8,2.0,0.8,1.5,3.5,3.1,22.0,11.8,24.1,10.8,21.7,1.1,2.5,7.5,10.4,23.2,2.9,1.2,2.1,5.1,4.6,32.2,24.1,25.0,13.23,2.24550144,0.022706630336058128,4.0904448,41.6,63.5,59.2,48.2,37.4,54.9,10.1,95.0,60.684000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,0.9420289855072463,0.7428571428571429,0.5641025641025641,0.9743589743589743,0.7101449275362319,0.7564102564102564,0.5641025641025641,67.5,3.78,52.819,1.2459347865206045,0.1285592123356724
1043,152037,2021-22,Neal Quinn,C,,Short Roll,84,260.0,Lafayette,Patriot,10.0,20.0,-6.67,3,,,400.0,30,29,891,27.7,0.58,0.549,0.016,0.398,470.0,9.7,19.8,14.6,31.6,1.9,5.0,2.753623188405797,15.0,0.118,27.2,39.092,3.0,0.9,4.0,0.178,3.7,-0.1,3.5,1.78,115.4,105.2,0.387,1.44,7.8,14.3,0.545,7.7,14.1,0.548,0.1,0.2,0.4,0.033,0.03076923076923077,4.0,5.7,0.709,9.9,5.3,1.3,1.8,3.0,2.5,19.8,11.8,21.7,11.7,21.4,0.1,0.3,6.1,8.6,15.0,8.1,1.9,2.8,4.6,3.8,29.9,21.7,23.0,12.05,4.193628950000001,0.025813692480359147,7.552012299999999,59.9,67.5,41.9,38.6,35.0,44.2,1.6,100.0,43.7593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4857142857142857,0.7971014492753623,0.8285714285714286,1.0,0.5641025641025641,0.9710144927536232,0.48717948717948717,0.5128205128205128,70.6,4.102,64.048,,
415,88726,2021-22,Nysier Brooks,C,,Play Finisher,84,245.0,Ole Miss,SEC,13.0,19.0,7.25,4.0,"Dec 5, 1996",25.57,213.0,32,32,934,19.4,0.602,0.581,0.018,0.374,313.0,10.9,19.2,14.9,5.6,1.9,4.8,2.7223880597014927,17.1,0.157,17.8,22.224,1.8,1.5,3.3,0.14,1.8,1.6,3.4,0.46,112.6,99.6,0.194,-4.08,5.5,9.5,0.581,5.5,9.3,0.592,0.0,0.2,0.0,0.0,0.0,2.4,3.6,0.687,10.0,1.1,1.2,1.7,2.3,3.6,13.5,8.2,14.2,8.2,13.9,0.0,0.3,3.6,5.3,14.9,1.6,1.9,2.6,3.5,5.3,20.1,14.2,49.0,35.51,6.405293799999999,0.05246252676659529,2.561396,62.2,72.5,71.0,36.0,36.2,79.3,1.8,0.0,72.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6714285714285714,0.463768115942029,0.6285714285714286,0.4358974358974359,0.5961538461538461,0.6666666666666666,0.6794871794871795,0.6025641025641025,59.3,1.388,53.994,0.10198103997086687,0.1994782052539204
443,88495,2021-22,Uros Plavsic,C,,Rebounder,84,251.0,Tennessee,SEC,27.0,8.0,9.94,3.0,"Dec 22, 1998",23.52,184.0,35,21,494,15.9,0.575,0.573,0.01,0.524,153.0,12.7,19.8,16.2,6.5,1.7,1.7,1.7,18.4,0.164,15.9,20.674,0.8,1.1,1.9,0.153,0.7,2.5,3.2,0.59,110.8,92.9,0.083,-3.58,4.8,8.3,0.573,4.8,8.3,0.578,0.0,0.1,0.0,0.0,0.0,2.4,4.4,0.556,11.3,1.4,1.1,0.6,2.3,4.9,12.0,7.0,12.1,7.0,12.0,0.0,0.1,3.5,6.4,16.5,2.0,1.7,0.8,3.4,7.2,17.5,12.1,12.0,20.08,4.284630239999999,0.024291497975708502,2.5818738000000003,58.3,68.3,63.4,40.8,42.9,66.7,1.0,0.0,64.1758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.5217391304347826,0.4785714285714286,0.6153846153846154,0.75,0.5652173913043478,0.6666666666666666,0.8717948717948718,61.5,1.2,51.811,0.5936031947205481,0.4664209378560531
757,135325,2021-22,Nathan Bittle,C,,Stretch,84,210.0,Oregon,Pac-12,13.0,10.0,8.05,1.0,"Jun 3, 2003",19.07,28.0,23,0,159,16.5,0.525,0.517,0.167,0.567,43.0,10.1,21.3,15.8,4.4,1.5,11.0,2.64,15.5,0.145,14.4,17.989,0.2,0.3,0.5,0.13,-0.8,3.8,3.1,0.57,107.8,95.3,0.03,-2.73,3.8,7.5,0.5,3.5,6.3,0.56,0.3,1.3,0.2,0.088,0.18201634877384196,2.3,4.3,0.529,11.1,1.0,1.0,4.0,1.8,7.3,10.1,5.5,11.0,5.2,9.2,0.4,1.8,3.3,6.3,16.2,1.5,1.5,5.9,2.6,10.7,14.7,11.0,,,,,,,,,,,,,,,2018-19,West Coast Elite Nor Cal,UAA 16U,9.0,0.0,14.3,2.11,0.78,2.0,0.389,0.22,0.78,0.286,0.33,0.67,0.5,0.78,2.0,2.78,0.33,0.44,1.78,0.67,1.11,2019.0,U16 Americas Championship,-,-:-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Gold,,,,0.5384615384615384,0.6987179487179487,,0.782051282051282,0.6410256410256411,,0.689,,0.9145878196463201,
38,105390,2021-22,Chris Vogt,C,,Rebounder,85,260.0,Wisconsin,Big Ten,25.0,8.0,9.16,4.0,"Feb 8, 1999",23.39,349.0,33,0,424,15.6,0.507,0.5,0.013,0.474,124.0,13.4,14.4,13.9,9.4,1.5,6.5,2.4375,15.8,0.134,14.1,18.702,0.7,0.8,1.5,0.138,-0.7,3.8,3.1,1.17,111.3,96.7,0.074,-0.98,3.7,7.4,0.5,3.7,7.3,0.506,0.0,0.1,0.0,0.0,0.0,1.8,3.5,0.514,9.7,2.0,1.0,2.5,1.7,7.2,9.2,5.5,11.0,5.5,10.8,0.0,0.1,2.7,5.2,14.5,3.0,1.5,3.7,2.5,10.7,13.7,11.0,8.0,18.41,3.8654740599999995,0.018867924528301886,2.3096259999999997,55.4,70.7,62.1,43.2,25.0,62.5,1.4,0.0,61.403400000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5142857142857142,0.14492753623188406,0.42857142857142855,0.9230769230769231,0.5192307692307693,0.6376811594202898,0.717948717948718,0.782051282051282,58.3,0.928,52.827,0.5014524556430102,0.3966916824041707
311,148711,2021-22,Roosevelt Wheeler,C,,Play Finisher,83,240.0,Louisville,ACC,8.0,13.0,7.01,1.0,,,79.0,21,0,137,16.6,0.668,0.632,0.0,0.632,34.0,8.9,20.9,14.8,2.8,2.2,3.3,2.64,13.9,0.128,10.8,13.236,0.3,0.2,0.5,0.15,-0.1,3.1,2.9,0.5,131.0,99.8,0.027,-1.96,3.5,5.5,0.632,3.5,5.5,0.632,0.0,0.0,,0,,2.6,3.5,0.75,10.5,0.6,1.5,1.2,1.2,6.1,9.6,5.2,8.2,5.2,8.2,0.0,0.0,3.9,5.2,15.6,0.9,2.2,1.7,1.7,9.1,14.3,8.2,5.0,31.52,5.8918444800000005,0.0364963503649635,1.5327768,84.2,56.2,77.8,15.8,100.0,66.7,0.0,0.0,76.04620000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5357142857142857,0.8840579710144928,0.07142857142857142,0.4807692307692308,0.5769230769230769,0.43478260869565216,0.6217948717948718,0.5769230769230769,52.300000000000004,0.522,40.361,,
804,149230,2021-22,Joshua Morgan,C,,Short Roll,83,195.0,USC,Pac-12,24.0,7.0,6.09,2.0,"Oct 7, 2001",20.73,174.0,31,0,384,15.3,0.548,0.545,0.0,0.338,102.0,9.9,15.2,12.7,6.1,0.5,7.4,0.9367088607594937,15.2,0.137,13.9,18.289,0.6,0.7,1.2,0.13,-0.4,3.2,2.8,0.81,111.4,97.2,0.066,-1.93,4.4,8.0,0.545,4.4,8.0,0.545,0.0,0.0,,0,,1.5,2.7,0.538,9.3,1.4,0.3,2.9,1.7,5.0,10.2,6.5,11.9,6.5,11.9,0.0,0.0,2.2,4.0,13.7,2.0,0.5,4.3,2.5,7.4,15.1,11.9,13.0,28.35,4.75591095,0.033854166666666664,1.9963082999999997,59.7,69.6,71.9,40.3,32.3,70.0,0.0,0.0,71.13430000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5714285714285714,0.2753623188405797,0.34285714285714286,0.782051282051282,0.4230769230769231,0.11594202898550725,0.358974358974359,0.3782051282051282,40.6,0.88,50.2,0.789271267090198,0.45042830346378177
149,117432,2021-22,Qudus Wahab,C,,Post Up,83,245.0,Maryland,Big Ten,15.0,17.0,9.12,3.0,"Jan 30, 2000",22.42,136.0,32,31,617,19.7,0.586,0.559,0.012,0.494,238.0,10.2,23.2,16.7,4.2,0.7,4.3,1.204,16.3,0.151,21.1,25.881,1.2,0.7,2.0,0.128,1.5,0.9,2.4,0.29,110.0,103.5,0.135,-5.45,6.2,11.0,0.559,6.2,10.9,0.565,0.0,0.1,0.0,0.0,0.0,3.6,5.4,0.667,11.7,0.8,0.5,1.6,2.7,4.0,15.9,9.1,16.3,9.1,16.2,0.0,0.2,5.4,8.1,17.3,1.2,0.7,2.3,3.9,6.0,23.7,16.3,20.0,22.49,5.409204839999998,0.03241491085899514,3.9204107999999995,52.4,68.5,54.1,46.5,43.0,50.0,1.2,0.0,51.5984,2018-19,WE R1,UAA 17U,8.0,8.0,20.6,8.38,3.5,7.25,0.483,0.0,0.12,0.0,1.38,2.25,0.611,2.75,6.25,9.0,0.25,0.25,2.62,1.75,2.5,,,,,,,,,,,,,,,,,,,,,,0.32857142857142857,0.6376811594202898,0.8428571428571429,0.15384615384615385,0.7948717948717948,0.5942028985507246,0.15384615384615385,0.7564102564102564,53.300000000000004,1.701,56.3,1.1241832629913113,0.5447149312078798
447,175936,2021-22,Jonas Aidoo,C,,Post Up,83,234.0,Tennessee,SEC,16.0,3.0,9.94,1.0,"Dec 10, 2002",19.55,40.0,19,0,148,14.7,0.416,0.325,0.0,0.425,46.0,14.4,18.1,16.2,3.6,1.6,8.2,2.6775510204081634,9.4,0.091,17.9,22.079,0.2,0.4,0.5,0.14,-0.6,2.9,2.3,0.6,102.7,90.6,0.031,-2.07,3.5,10.8,0.325,3.5,10.8,0.325,0.0,0.0,,0,,3.8,4.6,0.824,11.4,0.8,1.1,2.7,1.4,5.1,10.8,5.1,15.7,5.1,15.7,0.0,0.0,5.5,6.7,16.5,1.2,1.6,3.9,2.0,7.5,15.7,15.7,3.0,15.81,4.175421,0.02027027027027027,4.14637,47.5,47.4,44.4,52.5,19.0,75.0,0.0,0.0,60.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07142857142857142,0.2898550724637681,0.24285714285714285,0.5769230769230769,0.75,0.7246376811594203,0.9102564102564102,0.8012820512820513,54.6,0.742,42.713,0.907524015723963,0.4282963242419823
